#multi:
	mass A		mass B		
t	x	y	x	y	
0.000000E0	2.812500E2	1.625000E1	2.857500E2	2.317500E2
1.666667E-2	2.813136E2	1.544460E1	2.911871E2	2.306102E2
3.333333E-2	2.815967E2	1.164056E1	2.980264E2	2.268763E2
5.000000E-2	2.817355E2	4.675957E0	3.047045E2	2.193118E2
6.666667E-2	2.815006E2	-5.946661E0	3.108781E2	2.074447E2
8.333333E-2	2.808692E2	-1.994116E1	3.169208E2	1.921587E2
1.000000E-1	2.792465E2	-3.680785E1	3.238403E2	1.731281E2
1.166667E-1	2.757842E2	-5.694480E1	3.313985E2	1.505128E2
1.333333E-1	2.700476E2	-7.950794E1	3.393629E2	1.234745E2
1.500000E-1	2.613771E2	-1.044120E2	3.472205E2	9.111421E1
1.666667E-1	2.491679E2	-1.308820E2	3.545174E2	5.347989E1
1.833333E-1	2.330010E2	-1.575119E2	3.627321E2	1.139461E1
2.000000E-1	2.131663E2	-1.837381E2	3.691228E2	-3.964244E1
2.166667E-1	1.897277E2	-2.077829E2	3.752500E2	-9.625000E1
2.333333E-1	1.651585E2	-2.278625E2	3.702500E2	-1.622500E2
2.500000E-1	1.404582E2	-2.440175E2	3.532500E2	-2.427500E2
2.666667E-1	1.181475E2	-2.554321E2	3.187500E2	-3.237500E2
2.833333E-1	1.002318E2	-2.622968E2	2.577500E2	-4.067500E2
3.000000E-1	8.690818E1	-2.677583E2	1.627500E2	-4.662500E2
3.166667E-1	7.121516E1	-2.725462E2	4.525000E1	-4.862500E2
3.333333E-1	4.951267E1	-2.776370E2	-6.825000E1	-4.607500E2
3.500000E-1	2.091925E1	-2.814484E2	-1.497500E2	-4.177500E2
3.666667E-1	-1.475000E1	-2.812500E2	-2.177500E2	-3.632500E2
3.833333E-1	-5.648105E1	-2.762819E2	-2.742500E2	-3.117500E2
4.000000E-1	-9.637874E1	-2.649173E2	-3.197500E2	-2.637500E2
4.166667E-1	-1.361786E2	-2.472425E2	-3.562500E2	-2.227500E2
4.333333E-1	-1.712814E2	-2.234488E2	-3.903782E2	-1.874233E2
4.500000E-1	-2.027285E2	-1.954070E2	-4.213095E2	-1.590896E2
4.666667E-1	-2.285363E2	-1.639474E2	-4.484724E2	-1.368934E2
4.833333E-1	-2.494679E2	-1.296726E2	-4.692500E2	-1.232500E2
5.000000E-1	-2.651854E2	-9.493195E1	-4.802500E2	-1.117500E2
