#multi:
	mass A		mass B		
t	x	y	x	y	
0.000000E0	4.470055E1	-2.806206E2	9.872004E1	-4.831569E2
1.666433E-2	4.392027E1	-2.806245E2	9.780284E1	-4.833367E2
3.332867E-2	4.269607E1	-2.808149E2	9.613576E1	-4.840016E2
4.999300E-2	4.188174E1	-2.813926E2	9.350649E1	-4.843321E2
6.665733E-2	3.993047E1	-2.814503E2	8.997098E1	-4.851362E2
8.332167E-2	3.753802E1	-2.818185E2	8.567352E1	-4.857873E2
9.998600E-2	3.454015E1	-2.819769E2	8.091030E1	-4.867485E2
1.166503E-1	3.242887E1	-2.827773E2	7.494326E1	-4.875126E2
1.333147E-1	2.879768E1	-2.828129E2	6.877466E1	-4.886305E2
1.499790E-1	2.521245E1	-2.826687E2	6.130443E1	-4.896744E2
1.666433E-1	2.213506E1	-2.833547E2	5.367169E1	-4.905650E2
1.833077E-1	1.812645E1	-2.835508E2	4.546078E1	-4.915077E2
1.999720E-1	1.397674E1	-2.837971E2	3.691860E1	-4.923977E2
2.166363E-1	9.877556E0	-2.839513E2	2.774977E1	-4.930516E2
2.333007E-1	5.775017E0	-2.841538E2	1.827213E1	-4.937412E2
2.499650E-1	1.848932E0	-2.840868E2	8.142470E0	-4.942667E2
2.666293E-1	-2.365542E0	-2.842626E2	-1.258131E0	-4.939950E2
2.832937E-1	-6.139658E0	-2.840225E2	-1.124208E1	-4.940690E2
2.999580E-1	-9.949555E0	-2.838025E2	-2.107390E1	-4.938764E2
3.166223E-1	-1.430559E1	-2.834119E2	-3.017631E1	-4.932317E2
3.332867E-1	-1.774811E1	-2.836343E2	-3.948054E1	-4.923177E2
3.499510E-1	-2.104316E1	-2.830948E2	-4.814048E1	-4.912505E2
3.666153E-1	-2.387129E1	-2.828062E2	-5.685450E1	-4.907953E2
3.832797E-1	-2.744557E1	-2.825554E2	-6.449008E1	-4.899362E2
3.999440E-1	-3.004286E1	-2.821726E2	-7.168802E1	-4.887781E2
4.166083E-1	-3.231912E1	-2.822513E2	-7.822178E1	-4.875816E2
4.332727E-1	-3.508257E1	-2.814353E2	-8.401673E1	-4.868174E2
4.499370E-1	-3.673287E1	-2.817317E2	-8.935532E1	-4.860544E2
4.666013E-1	-3.828357E1	-2.813254E2	-9.351684E1	-4.848796E2
4.832657E-1	-3.934878E1	-2.814213E2	-9.688042E1	-4.844411E2
4.999300E-1	-4.006076E1	-2.810164E2	-9.891529E1	-4.829899E2
5.165943E-1	-4.048426E1	-2.814477E2	-1.004957E2	-4.825397E2
5.332587E-1	-4.141228E1	-2.807093E2	-1.010110E2	-4.825424E2
5.499230E-1	-4.140249E1	-2.806883E2	-1.005895E2	-4.824844E2
5.665873E-1	-4.038410E1	-2.814175E2	-9.915699E1	-4.828282E2
5.832517E-1	-4.033836E1	-2.806756E2	-9.663518E1	-4.830578E2
5.999160E-1	-3.854949E1	-2.815919E2	-9.380180E1	-4.839522E2
6.165803E-1	-3.741169E1	-2.814971E2	-8.932715E1	-4.850083E2
6.332447E-1	-3.510114E1	-2.819867E2	-8.501123E1	-4.862774E2
6.499090E-1	-3.331709E1	-2.822547E2	-7.896507E1	-4.871358E2
6.665733E-1	-3.118980E1	-2.822125E2	-7.192936E1	-4.879964E2
6.832377E-1	-2.888352E1	-2.819581E2	-6.484531E1	-4.890659E2
6.999020E-1	-2.551910E1	-2.833957E2	-5.739474E1	-4.903803E2
7.165663E-1	-2.234746E1	-2.833313E2	-4.947036E1	-4.913173E2
7.332307E-1	-1.900073E1	-2.830616E2	-4.194727E1	-4.923369E2
7.498950E-1	-1.504884E1	-2.837991E2	-3.269312E1	-4.934086E2
7.665593E-1	-1.139727E1	-2.841629E2	-2.338454E1	-4.937300E2
7.832237E-1	-7.643601E0	-2.843898E2	-1.428391E1	-4.940784E2
7.998880E-1	-3.790637E0	-2.837892E2	-4.850632E0	-4.940293E2
8.165523E-1	1.037905E0	-2.845096E2	4.548125E0	-4.941197E2
8.332167E-1	5.039753E0	-2.846333E2	1.355811E1	-4.939452E2
8.498810E-1	8.434906E0	-2.842600E2	2.249517E1	-4.939482E2
8.665453E-1	1.267495E1	-2.840734E2	3.210458E1	-4.933267E2
8.832097E-1	1.666270E1	-2.839634E2	4.042143E1	-4.927674E2
8.998740E-1	2.064723E1	-2.838491E2	4.776891E1	-4.918271E2
9.165383E-1	2.473123E1	-2.836808E2	5.595910E1	-4.913728E2
9.332027E-1	2.748176E1	-2.830240E2	6.361803E1	-4.902221E2
9.498670E-1	3.091717E1	-2.826744E2	6.995470E1	-4.891304E2
9.665313E-1	3.411946E1	-2.823973E2	7.534270E1	-4.878279E2
9.831957E-1	3.603790E1	-2.817284E2	8.078613E1	-4.867932E2
9.998600E-1	3.850220E1	-2.818974E2	8.560784E1	-4.861680E2
1.016524E0	4.076954E1	-2.816395E2	8.958406E1	-4.853084E2
1.033189E0	4.243233E1	-2.817287E2	9.292940E1	-4.848302E2
1.049853E0	4.293040E1	-2.807531E2	9.505688E1	-4.841524E2
1.066517E0	4.369663E1	-2.808554E2	9.655378E1	-4.839115E2
1.083182E0	4.393378E1	-2.807305E2	9.726979E1	-4.836387E2
1.099846E0	4.380834E1	-2.807721E2	9.728892E1	-4.836169E2
1.116510E0	4.308991E1	-2.806557E2	9.640404E1	-4.838532E2
1.133175E0	4.196781E1	-2.807353E2	9.506504E1	-4.840175E2
1.149839E0	4.156574E1	-2.816369E2	9.283324E1	-4.845765E2
1.166503E0	3.969834E1	-2.816642E2	8.921316E1	-4.850045E2
1.183168E0	3.723858E1	-2.820635E2	8.522964E1	-4.855762E2
1.199832E0	3.464080E1	-2.819886E2	8.093050E1	-4.866226E2
1.216496E0	3.240273E1	-2.827910E2	7.530204E1	-4.875261E2
1.233161E0	2.938681E1	-2.829365E2	6.969208E1	-4.885614E2
1.249825E0	2.588346E1	-2.828210E2	6.268703E1	-4.899242E2
1.266489E0	2.209165E1	-2.828228E2	5.563018E1	-4.915225E2
1.283154E0	1.911681E1	-2.835536E2	4.795492E1	-4.918135E2
1.299818E0	1.496539E1	-2.838952E2	3.907649E1	-4.920482E2
1.316482E0	1.104963E1	-2.839416E2	3.011501E1	-4.937938E2
1.333147E0	7.843951E0	-2.847362E2	2.084748E1	-4.936972E2
1.349811E0	2.945469E0	-2.840130E2	1.142548E1	-4.940694E2
1.366475E0	-9.105380E-1	-2.839315E2	1.299953E0	-4.939864E2
1.383140E0	-4.757653E0	-2.844302E2	-8.556999E0	-4.934762E2
1.399804E0	-8.432027E0	-2.843458E2	-1.817696E1	-4.926014E2
1.416468E0	-1.199768E1	-2.838854E2	-2.704850E1	-4.924436E2
1.433133E0	-1.621398E1	-2.833076E2	-3.575095E1	-4.923093E2
1.449797E0	-1.949079E1	-2.834744E2	-4.453842E1	-4.921269E2
1.466461E0	-2.254397E1	-2.834914E2	-5.293588E1	-4.904273E2
1.483126E0	-2.620589E1	-2.823658E2	-6.051931E1	-4.896674E2
1.499790E0	-2.874442E1	-2.827599E2	-6.814627E1	-4.883217E2
1.516454E0	-3.109478E1	-2.821858E2	-7.534052E1	-4.870535E2
1.533119E0	-3.310954E1	-2.820894E2	-8.133902E1	-4.860303E2
1.549783E0	-3.574861E1	-2.817512E2	-8.671978E1	-4.850228E2
1.566447E0	-3.725831E1	-2.814226E2	-9.022362E1	-4.843916E2
1.583112E0	-3.840559E1	-2.815370E2	-9.348201E1	-4.833624E2
1.599776E0	-3.920385E1	-2.812877E2	-9.621368E1	-4.826750E2
1.616440E0	-3.995441E1	-2.811182E2	-9.762146E1	-4.826944E2
1.633105E0	-4.031018E1	-2.814092E2	-9.844328E1	-4.828163E2
1.649769E0	-4.029509E1	-2.813872E2	-9.812313E1	-4.827429E2
1.666433E0	-4.003600E1	-2.811083E2	-9.725899E1	-4.830307E2
1.683098E0	-3.944161E1	-2.815872E2	-9.534818E1	-4.833098E2
1.699762E0	-3.845757E1	-2.815853E2	-9.231702E1	-4.842621E2
1.716426E0	-3.738832E1	-2.815835E2	-8.857670E1	-4.847751E2
1.733091E0	-3.508380E1	-2.820132E2	-8.413514E1	-4.858554E2
1.749755E0	-3.321956E1	-2.822623E2	-7.880976E1	-4.868197E2
1.766419E0	-3.130654E1	-2.824455E2	-7.280805E1	-4.879198E2
1.783084E0	-2.822618E1	-2.830919E2	-6.627450E1	-4.889370E2
1.799748E0	-2.559029E1	-2.835293E2	-5.901485E1	-4.898581E2
1.816412E0	-2.200130E1	-2.837662E2	-5.118766E1	-4.906936E2
1.833077E0	-1.949518E1	-2.835348E2	-4.251153E1	-4.920723E2
1.849741E0	-1.631006E1	-2.833801E2	-3.427208E1	-4.921523E2
1.866405E0	-1.204015E1	-2.838651E2	-2.585509E1	-4.923219E2
1.883070E0	-8.371672E0	-2.841782E2	-1.653165E1	-4.933990E2
1.899734E0	-4.568528E0	-2.843534E2	-7.927615E0	-4.937642E2
1.916398E0	-6.892601E-1	-2.844994E2	1.635482E0	-4.941314E2
1.933063E0	3.398631E0	-2.843809E2	1.035685E1	-4.937136E2
1.949727E0	7.431345E0	-2.842512E2	1.901672E1	-4.936851E2
1.966391E0	1.145846E1	-2.842249E2	2.797096E1	-4.935323E2
