#multi: 13
	mass A		mass B		
t	x	y	x	y	
0.000000E0	-2.148676E1	-2.788201E2	1.273401E1	-4.902945E2
1.666452E-2	-1.851953E1	-2.789677E2	7.845749E0	-4.921105E2
3.332903E-2	-1.441380E1	-2.793463E2	2.158575E0	-4.935769E2
4.999355E-2	-1.038756E1	-2.795179E2	-2.492731E0	-4.949929E2
6.665806E-2	-5.893571E0	-2.797898E2		
8.332258E-2	-1.190887E0	-2.797054E2		
9.998710E-2	3.600178E0	-2.797003E2		
1.166516E-1	8.366502E0	-2.796929E2		
1.333161E-1	1.325127E1	-2.794949E2		
1.499806E-1	1.759331E1	-2.792962E2		
1.666452E-1	2.040695E1	-2.789077E2	-4.540687E1	-4.872244E2
1.833097E-1	2.358247E1	-2.786380E2	-4.725605E1	-4.857583E2
1.999742E-1	2.618915E1	-2.786528E2	-4.788212E1	-4.843938E2
2.166387E-1	2.788011E1	-2.783396E2	-4.728566E1	-4.843230E2
2.333032E-1	2.888666E1	-2.783297E2	-4.638207E1	-4.845917E2
2.499677E-1	2.910514E1	-2.785144E2	-4.316623E1	-4.857241E2
2.666323E-1	2.864954E1	-2.784665E2	-3.899622E1	-4.869713E2
2.832968E-1	2.726255E1	-2.787502E2	-3.310208E1	-4.885934E2
2.999613E-1	2.494295E1	-2.786483E2	-2.693629E1	-4.907042E2
3.166258E-1	2.274765E1	-2.790658E2	-1.902191E1	-4.927791E2
3.332903E-1	1.938257E1	-2.793460E2	-1.032211E1	-4.942711E2
3.499548E-1	1.592469E1	-2.795039E2	-1.338338E0	-4.960450E2
3.666194E-1	1.229348E1	-2.796040E2	7.774225E0	-4.961303E2
3.832839E-1	8.465743E0	-2.796998E2	1.721970E1	-4.946319E2
3.999484E-1	4.919842E0	-2.796541E2	2.524370E1	-4.940470E2
4.166129E-1	1.444915E0	-2.797422E2	3.295594E1	-4.907332E2
4.332774E-1	-1.359447E0	-2.797356E2	4.098271E1	-4.899881E2
4.499419E-1	-3.864105E0	-2.798348E2	4.616063E1	-4.875255E2
4.666065E-1	-5.434893E0	-2.795828E2	5.142654E1	-4.847950E2
4.832710E-1	-6.860869E0	-2.797757E2	5.497854E1	-4.830382E2
4.999355E-1	-7.406481E0	-2.796579E2	5.687126E1	-4.821445E2
5.166000E-1	-7.237702E0	-2.794668E2	5.739325E1	-4.821503E2
5.332645E-1	-6.715985E0	-2.797048E2	5.670616E1	-4.830464E2
5.499290E-1	-5.412924E0	-2.798252E2	5.455329E1	-4.842385E2
5.665935E-1	-2.977906E0	-2.797264E2	5.142180E1	-4.865742E2
5.832581E-1	-7.619914E-1	-2.798906E2	4.603415E1	-4.886686E2
5.999226E-1	2.864920E0	-2.795715E2	4.055761E1	-4.918138E2
6.165871E-1	6.118345E0	-2.798118E2	3.304919E1	-4.918580E2
6.332516E-1	1.013476E1	-2.796266E2	2.559649E1	-4.940806E2
6.499161E-1	1.448154E1	-2.793773E2	1.687265E1	-4.953709E2
6.665806E-1	1.824176E1	-2.793717E2	8.383054E0	-4.960936E2
6.832452E-1	2.251001E1	-2.790349E2	-1.161133E0	-4.945800E2
6.999097E-1	2.512136E1	-2.786957E2	-8.775275E0	-4.947178E2
7.165742E-1	2.807771E1	-2.784755E2	-1.592020E1	-4.924248E2
7.332387E-1	3.058696E1	-2.784056E2	-2.153788E1	-4.905358E2
7.499032E-1	3.240497E1	-2.782283E2	-2.735970E1	-4.883911E2
7.665677E-1	3.299507E1	-2.779278E2	-3.154097E1	-4.878625E2
7.832323E-1	3.299507E1	-2.779278E2	-3.482881E1	-4.868305E2
7.998968E-1	3.211222E1	-2.782571E2	-3.548746E1	-4.869492E2
8.165613E-1	3.044574E1	-2.784365E2	-3.788758E1	-4.873460E2
8.332258E-1	2.807414E1	-2.786860E2	-3.736066E1	-4.884766E2
8.498903E-1	2.551841E1	-2.789966E2	-3.581864E1	-4.895196E2
8.665548E-1	2.187255E1	-2.792290E2	-3.266112E1	-4.915904E2
8.832194E-1	1.744748E1	-2.793220E2	-2.907642E1	-4.930369E2
8.998839E-1	1.293671E1	-2.795345E2	-2.413181E1	-4.946953E2
9.165484E-1	8.098266E0	-2.797293E2	-1.860830E1	-4.957960E2
9.332129E-1	3.232578E0	-2.797365E2	-1.305838E1	-4.962446E2
9.498774E-1	-1.525833E0	-2.797520E2	-6.604697E0	-4.961490E2
9.665419E-1	-6.385670E0	-2.797015E2	-1.583643E0	-4.949399E2
9.832065E-1	-1.062389E1	-2.796130E2	3.591702E0	-4.936480E2
9.998710E-1	-1.413195E1	-2.793671E2	7.976231E0	-4.921163E2
1.016535E0	-1.866499E1	-2.789631E2	1.179901E1	-4.902930E2
1.033200E0	-2.065197E1	-2.788120E2	1.484105E1	-4.889998E2
1.049865E0	-2.219919E1	-2.787572E2	1.654117E1	-4.883286E2
1.066529E0	-2.300970E1	-2.787009E2	1.696837E1	-4.875153E2
1.083194E0	-2.325960E1	-2.787605E2	1.702342E1	-4.881175E2
1.099858E0	-2.248324E1	-2.788035E2	1.545509E1	-4.886937E2
1.116523E0	-2.101311E1	-2.787229E2	1.302874E1	-4.899195E2
1.133187E0	-1.908773E1	-2.788639E2	9.422985E0	-4.912385E2
1.149852E0	-1.585639E1	-2.795834E2	4.659135E0	-4.928381E2
1.166516E0	-1.211846E1	-2.794313E2	-5.424571E-1	-4.942499E2
1.183181E0	-8.040547E0	-2.795735E2	-5.832239E0	-4.949173E2
1.199845E0	-3.741957E0	-2.798351E2	-1.212810E1	-4.957977E2
1.216510E0	8.606133E-1	-2.798027E2	-1.769036E1	-4.958221E2
1.233174E0	5.793781E0	-2.797636E2	-2.380617E1	-4.949346E2
1.249839E0	1.039869E1	-2.796102E2	-2.951830E1	-4.938329E2
1.266503E0	1.484433E1	-2.794881E2	-3.505678E1	-4.927262E2
1.283168E0	1.884903E1	-2.792769E2	-3.889151E1	-4.911053E2
1.299832E0	2.249251E1	-2.790482E2	-4.118703E1	-4.891020E2
1.316497E0	2.511194E1	-2.790826E2	-4.308514E1	-4.875657E2
1.333161E0	2.693854E1	-2.786347E2	-4.394373E1	-4.870181E2
1.349826E0	2.842219E1	-2.786880E2	-4.280836E1	-4.865261E2
1.366490E0	2.910068E1	-2.785198E2	-4.026236E1	-4.871165E2
1.383155E0	2.910068E1	-2.785198E2	-3.702614E1	-4.884388E2
1.399819E0	2.852521E1	-2.784653E2	-3.220290E1	-4.897679E2
1.416484E0	2.663355E1	-2.787195E2	-2.685113E1	-4.910753E2
