#multi:
	mass A		mass B		
t	x	y	x	y	
0.000000E0	2.799180E2	2.397724E1	2.756606E2	2.409637E2
1.666333E-2	2.796842E2	2.381750E1	2.777299E2	2.408393E2
3.332667E-2	2.801277E2	2.021410E1	2.799328E2	2.377359E2
4.999000E-2	2.803615E2	1.306828E1	2.818138E2	2.305705E2
6.665333E-2	2.802424E2	2.312534E0	2.834521E2	2.191539E2
8.331667E-2	2.798942E2	-1.190583E1	2.848897E2	2.040677E2
9.998000E-2	2.785914E2	-2.926288E1	2.869709E2	1.863148E2
1.166433E-1	2.760699E2	-4.936376E1	2.900051E2	1.650233E2
1.333067E-1	2.710219E2	-7.307497E1	2.945003E2	1.407268E2
1.499700E-1	2.628919E2	-9.872602E1	2.991195E2	1.123205E2
1.666333E-1	2.509756E2	-1.261421E2	3.053280E2	8.002431E1
1.832967E-1	2.344235E2	-1.544917E2	3.130117E2	4.313626E1
1.999600E-1	2.131049E2	-1.828039E2	3.205127E2	9.394894E-1
2.166233E-1	1.867675E2	-2.093982E2	3.278381E2	-4.945040E1
2.332867E-1	1.572396E2	-2.317124E2	3.338784E2	-1.078352E2
2.499500E-1	1.267361E2	-2.496859E2	3.316280E2	-1.793435E2
2.666133E-1	9.902377E1	-2.619469E2	3.138969E2	-2.564059E2
2.832767E-1	7.571556E1	-2.693653E2	2.757061E2	-3.450397E2
2.999400E-1	5.956766E1	-2.738979E2	2.020137E2	-4.332975E2
3.166033E-1	4.947746E1	-2.759545E2	9.669762E1	-4.861654E2
3.332667E-1	3.950473E1	-2.772713E2	-3.080858E1	-4.846105E2
3.499300E-1	2.284820E1	-2.792407E2	-1.329790E2	-4.359668E2
3.665933E-1	-3.452930E0	-2.802848E2	-2.127333E2	-3.632448E2
3.832567E-1	-3.668304E1	-2.782563E2	-2.604809E2	-2.924110E2
3.999200E-1	-7.554129E1	-2.700945E2	-2.957128E2	-2.260336E2
4.165833E-1	-1.145115E2	-2.564443E2	-3.214168E2	-1.676230E2
4.332467E-1	-1.519063E2	-2.362258E2	-3.436360E2	-1.163827E2
4.499100E-1	-1.844769E2	-2.116155E2	-3.674515E2	-7.636524E1
4.665733E-1	-2.120655E2	-1.840082E2	-3.829255E2	-3.171905E1
4.832367E-1	-2.347091E2	-1.542807E2	-4.047117E2	7.137848E-1
4.999000E-1	-2.518077E2	-1.242431E2	-4.278088E2	2.683327E1
