#multi:
	mass A		mass B		
t	x	y	x	y	
0.000000E0	2.851137E2	1.008657E1	2.819265E2	-2.060084E2
1.666667E-2	2.850077E2	5.382653E0	2.816798E2	-2.109243E2
3.333333E-2	2.851615E2	-2.840443E0	2.810673E2	-2.186762E2
5.000000E-2	2.848000E2	-1.380882E1	2.803747E2	-2.296921E2
6.666667E-2	2.832254E2	-2.883428E1	2.808799E2	-2.441568E2
8.333333E-2	2.803993E2	-4.757408E1	2.811495E2	-2.614562E2
1.000000E-1	2.752047E2	-6.941293E1	2.824403E2	-2.821045E2
1.166667E-1	2.681684E2	-9.413012E1	2.842230E2	-3.056368E2
1.333333E-1	2.563943E2	-1.209061E2	2.878158E2	-3.300998E2
1.500000E-1	2.394725E2	-1.503998E2	2.917839E2	-3.541114E2
1.666667E-1	2.160167E2	-1.823765E2	2.961534E2	-3.757836E2
1.833333E-1	1.848921E2	-2.142196E2	3.002374E2	-3.883719E2
2.000000E-1	1.467006E2	-2.419307E2	2.947448E2	-3.941780E2
2.166667E-1	1.024895E2	-2.636029E2	2.782847E2	-3.878794E2
2.333333E-1	5.706064E1	-2.764739E2	2.508549E2	-3.790072E2
2.500000E-1	1.193753E1	-2.838995E2	2.136725E2	-3.723122E2
2.666667E-1	-3.071087E1	-2.826230E2	1.722890E2	-3.700535E2
2.833333E-1	-7.210610E1	-2.745210E2	1.255329E2	-3.731626E2
3.000000E-1	-1.102805E2	-2.623053E2	7.521581E1	-3.800348E2
3.166667E-1	-1.444510E2	-2.467827E2	2.125213E1	-3.917461E2
3.333333E-1	-1.698423E2	-2.241755E2	-3.915069E1	-4.030291E2
3.500000E-1	-1.908473E2	-2.062137E2	-1.121299E2	-4.110132E2
3.666667E-1	-2.071090E2	-1.951642E2	-1.943498E2	-4.084271E2
3.833333E-1	-2.123714E2	-1.890311E2	-2.738074E2	-3.917259E2
4.000000E-1	-2.163092E2	-1.848871E2	-3.468493E2	-3.522795E2
4.166667E-1	-2.163758E2	-1.847832E2	-4.030989E2	-2.855792E2
4.333333E-1	-2.156982E2	-1.854533E2	-4.298992E2	-2.070396E2
4.500000E-1	-2.158745E2	-1.850058E2	-4.237408E2	-1.378592E2
4.666667E-1	-2.179433E2	-1.824992E2	-4.039400E2	-7.331160E1
4.833333E-1	-2.211430E2	-1.786513E2	-3.717613E2	-2.205572E1
5.000000E-1	-2.253763E2	-1.730882E2	-3.318016E2	1.805552E1
